T,TM,Tm,H,PP,VV,V,VM,RA,SN,TS,FG,train,Date
23.4,27.5,20.7,85.0,21.08,6.3,2.8,3.5,1.0,0.0,1.0,0.0,1,2008-09-01
23.7,29.3,19.1,84.0,65.02,6.3,1.9,5.4,1.0,0.0,1.0,0.0,1,2008-09-02
23.6,27.8,21.2,85.0,10.92,5.5,1.5,5.4,1.0,0.0,1.0,0.0,1,2008-09-03
24.7,30.1,19.5,74.0,7.11,6.9,3.3,5.4,1.0,0.0,0.0,0.0,1,2008-09-04
25.2,30.6,21.8,75.0,0.0,6.9,3.3,5.4,0.0,0.0,0.0,0.0,1,2008-09-05
24.6,28.6,21.4,77.0,0.0,6.3,3.3,5.4,1.0,0.0,1.0,0.0,1,2008-09-06
22.4,26.0,20.6,83.0,9.91,6.3,6.3,11.1,1.0,0.0,0.0,0.0,1,2008-09-07
21.9,26.0,19.6,84.0,0.0,4.5,5.9,9.4,1.0,0.0,0.0,0.0,1,2008-09-08
22.3,26.4,19.2,82.0,22.1,6.3,8.7,9.4,1.0,0.0,0.0,0.0,1,2008-09-09
22.2,26.5,19.7,83.0,0.0,6.3,7.0,11.1,1.0,0.0,1.0,0.0,1,2008-09-10
22.2,26.1,19.4,76.0,2.03,5.5,8.3,11.1,1.0,0.0,0.0,0.0,1,2008-09-11
21.8,26.9,18.6,77.0,0.0,6.9,9.8,13.0,1.0,0.0,0.0,0.0,1,2008-09-12
22.8,27.5,19.1,74.0,0.0,6.3,8.9,11.1,1.0,0.0,0.0,0.0,1,2008-09-13
22.1,27.5,19.2,81.0,0.0,6.3,6.7,11.1,1.0,0.0,0.0,0.0,1,2008-09-14
23.0,27.7,18.4,71.0,1.02,6.9,7.0,11.1,0.0,0.0,0.0,0.0,1,2008-09-15
22.9,27.7,19.8,70.0,0.0,6.3,9.1,11.1,0.0,0.0,0.0,0.0,1,2008-09-16
23.6,29.5,18.6,69.0,0.0,6.9,8.3,11.1,0.0,0.0,0.0,0.0,1,2008-09-17
23.2,28.7,18.9,68.0,0.0,4.8,5.9,11.1,0.0,0.0,0.0,0.0,1,2008-09-18
22.9,27.6,19.0,78.0,0.0,5.5,7.2,9.4,1.0,0.0,0.0,0.0,1,2008-09-19
23.7,28.0,20.3,70.0,0.51,5.5,4.6,7.6,0.0,0.0,0.0,0.0,1,2008-09-20
23.9,29.0,20.0,71.0,0.0,6.9,5.2,7.6,0.0,0.0,0.0,0.0,1,2008-09-21
24.1,30.4,19.4,67.0,0.0,5.5,5.6,14.8,0.0,0.0,0.0,0.0,1,2008-09-22
24.8,29.5,19.8,66.0,0.0,6.9,4.8,7.6,0.0,0.0,0.0,0.0,1,2008-09-23
24.3,29.7,20.4,70.0,0.0,6.3,4.8,7.6,0.0,0.0,0.0,0.0,1,2008-09-24
24.8,30.0,20.5,63.0,0.51,6.3,5.7,7.6,0.0,0.0,0.0,0.0,1,2008-09-25
24.1,30.4,20.1,64.0,0.0,5.5,4.3,14.8,0.0,0.0,0.0,0.0,1,2008-09-26
24.7,31.3,19.7,61.0,0.0,9.2,2.2,5.4,0.0,0.0,0.0,0.0,1,2008-09-27
24.5,31.6,19.5,53.0,0.0,6.9,3.9,5.4,0.0,0.0,0.0,0.0,1,2008-09-28
24.6,30.3,20.0,61.0,0.0,6.9,2.0,3.5,0.0,0.0,0.0,0.0,1,2008-09-29
25.2,30.4,20.2,61.0,0.0,5.5,1.5,5.4,0.0,0.0,0.0,0.0,1,2008-09-30
25.2,31.4,21.3,67.0,0.0,6.3,2.8,5.4,0.0,0.0,0.0,0.0,1,2008-10-01
24.0,29.8,21.0,75.0,17.02,5.5,3.1,5.4,1.0,0.0,1.0,0.0,1,2008-10-02
23.3,29.1,20.8,82.0,5.08,5.5,1.9,3.5,1.0,0.0,0.0,0.0,1,2008-10-03
23.5,28.8,20.9,81.0,0.25,7.6,2.0,5.4,1.0,0.0,1.0,0.0,1,2008-10-04
22.1,27.3,20.4,87.0,8.89,5.5,1.5,3.5,1.0,0.0,0.0,0.0,1,2008-10-05
23.3,28.4,20.4,83.0,5.08,6.0,2.8,3.5,1.0,0.0,1.0,0.0,1,2008-10-06
22.9,29.3,19.6,81.0,40.89,6.0,2.2,3.5,1.0,0.0,0.0,0.0,1,2008-10-07
24.0,28.7,20.3,79.0,2.03,6.9,2.0,5.4,0.0,0.0,0.0,0.0,1,2008-10-08
24.2,30.4,20.5,74.0,0.0,6.3,2.8,3.5,0.0,0.0,0.0,0.0,1,2008-10-09
24.2,29.7,20.6,77.0,1.02,4.8,3.0,5.4,1.0,0.0,0.0,0.0,1,2008-10-10
23.9,29.3,20.4,75.0,0.51,5.5,3.9,5.4,1.0,0.0,1.0,0.0,1,2008-10-11
23.2,28.0,20.0,77.0,0.0,6.9,5.7,11.1,1.0,0.0,0.0,0.0,1,2008-10-12
22.5,26.6,20.1,79.0,0.0,7.7,7.8,14.8,0.0,0.0,0.0,0.0,1,2008-10-13
22.0,27.2,14.8,86.0,7.11,4.0,5.0,9.4,1.0,0.0,0.0,0.0,1,2008-10-14
22.8,27.8,20.2,81.0,11.94,5.5,5.2,7.6,1.0,0.0,0.0,0.0,1,2008-10-15
22.4,26.8,19.6,87.0,6.1,4.0,4.1,7.6,1.0,0.0,0.0,0.0,1,2008-10-16
23.2,28.4,20.4,82.0,6.1,5.5,4.6,7.6,1.0,0.0,0.0,0.0,1,2008-10-17
22.5,27.3,20.4,86.0,1.02,4.8,4.3,7.6,1.0,0.0,0.0,0.0,1,2008-10-18
22.8,28.9,19.8,85.0,2.03,4.8,4.3,7.6,1.0,0.0,0.0,0.0,1,2008-10-19
22.7,27.6,19.0,84.0,7.11,5.5,4.1,5.4,1.0,0.0,0.0,0.0,1,2008-10-20
22.2,25.2,20.4,87.0,0.51,4.8,4.6,7.6,1.0,0.0,0.0,0.0,1,2008-10-21
21.8,24.3,20.4,92.0,1.02,4.0,3.5,5.4,1.0,0.0,0.0,0.0,1,2008-10-22
22.8,27.9,19.9,83.0,5.84,5.5,3.3,7.6,1.0,0.0,1.0,0.0,1,2008-10-23
21.7,25.7,20.2,91.0,35.05,4.0,1.1,3.5,1.0,0.0,1.0,0.0,1,2008-10-24
22.5,26.2,19.7,87.0,29.97,6.9,1.9,3.5,1.0,0.0,0.0,0.0,1,2008-10-25
20.9,26.5,16.4,70.0,7.11,6.3,1.3,3.5,0.0,0.0,0.0,0.0,1,2008-10-26
21.2,29.0,14.7,54.0,0.0,8.5,1.3,3.5,0.0,0.0,0.0,0.0,1,2008-10-27
21.2,28.8,15.4,52.0,0.0,6.0,1.1,5.4,0.0,0.0,0.0,0.0,1,2008-10-28
21.8,28.2,15.1,57.0,0.0,7.4,0.0,5.4,0.0,0.0,0.0,0.0,1,2008-10-29
21.5,28.2,16.1,58.0,0.0,6.6,1.3,3.5,0.0,0.0,0.0,0.0,1,2008-10-30
22.1,30.0,15.5,53.0,0.0,5.5,1.9,5.4,0.0,0.0,0.0,0.0,1,2008-10-31
21.8,29.1,15.0,53.0,0.0,6.3,2.0,7.6,0.0,0.0,0.0,0.0,1,2008-11-01
21.7,28.9,15.0,54.0,0.0,9.2,2.0,5.4,0.0,0.0,0.0,0.0,1,2008-11-02
21.9,29.7,15.2,50.0,0.0,5.5,0.9,3.5,0.0,0.0,0.0,0.0,1,2008-11-03
22.2,29.8,15.4,49.0,0.0,5.5,1.9,5.4,0.0,0.0,0.0,0.0,1,2008-11-04
22.2,29.5,16.0,50.0,0.0,6.3,1.9,5.4,0.0,0.0,0.0,0.0,1,2008-11-05
20.5,28.9,12.0,60.0,0.0,9.2,2.4,5.4,0.0,0.0,0.0,0.0,1,2008-11-06
22.2,29.0,17.0,57.0,0.0,5.5,3.9,5.4,0.0,0.0,0.0,0.0,1,2008-11-07
21.9,29.0,17.0,61.0,0.0,9.2,2.0,5.4,0.0,0.0,0.0,0.0,1,2008-11-08
22.9,29.6,17.4,62.0,0.0,5.5,2.0,5.4,0.0,0.0,0.0,0.0,1,2008-11-09
23.5,29.1,19.1,71.0,0.0,6.9,5.9,9.4,0.0,0.0,0.0,0.0,1,2008-11-10
22.7,29.2,18.2,69.0,0.0,6.9,3.7,7.6,0.0,0.0,0.0,0.0,1,2008-11-11
22.2,28.3,17.5,56.0,0.0,6.6,5.0,7.6,0.0,0.0,0.0,0.0,1,2008-11-12
21.7,28.0,15.5,58.0,0.0,5.5,2.2,5.4,0.0,0.0,0.0,0.0,1,2008-11-13
21.4,27.5,17.6,65.0,0.0,7.7,2.8,5.4,0.0,0.0,0.0,0.0,1,2008-11-14
22.9,28.2,17.1,56.0,0.0,6.3,3.0,5.4,0.0,0.0,0.0,0.0,1,2008-11-15
22.6,26.6,18.0,71.0,3.05,5.5,2.2,5.4,1.0,0.0,0.0,0.0,1,2008-11-16
23.0,27.0,20.6,73.0,0.25,6.0,4.3,9.4,0.0,0.0,0.0,0.0,1,2008-11-17
23.4,28.6,19.2,71.0,1.02,9.2,4.6,7.6,0.0,0.0,0.0,0.0,1,2008-11-18
22.9,27.7,19.5,75.0,0.0,6.3,5.2,7.6,0.0,0.0,0.0,0.0,1,2008-11-19
23.5,29.2,19.3,72.0,0.0,8.5,4.6,5.4,0.0,0.0,0.0,0.0,1,2008-11-20
23.8,29.3,19.5,67.0,0.0,6.9,4.1,5.4,0.0,0.0,0.0,0.0,1,2008-11-21
20.9,24.3,19.3,88.0,12.95,4.8,5.7,11.1,1.0,0.0,0.0,0.0,1,2008-11-22
21.3,25.6,19.6,87.0,11.94,5.5,5.7,11.1,1.0,0.0,0.0,0.0,1,2008-11-23
21.7,26.5,19.3,78.0,0.0,6.9,5.0,7.6,0.0,0.0,0.0,0.0,1,2008-11-24
21.5,26.2,18.5,74.0,0.0,5.8,4.1,7.6,0.0,0.0,0.0,0.0,1,2008-11-25
19.5,22.0,18.4,90.0,0.51,4.0,6.9,9.4,1.0,0.0,0.0,0.0,1,2008-11-26
19.2,20.7,17.9,95.0,7.11,4.0,5.0,7.6,1.0,0.0,0.0,0.0,1,2008-11-27
20.4,21.4,18.7,95.0,21.08,4.0,5.7,11.1,1.0,0.0,0.0,0.0,1,2008-11-28
21.9,26.5,19.7,89.0,8.89,4.8,5.2,48.2,1.0,0.0,0.0,0.0,1,2008-11-29
21.6,26.5,19.8,87.0,0.0,6.3,6.5,11.1,1.0,0.0,0.0,0.0,1,2008-11-30
22.1,26.2,19.1,82.0,1.02,6.6,5.2,13.0,1.0,0.0,0.0,0.0,1,2008-12-01
22.4,26.3,19.2,78.0,0.0,7.4,4.1,5.4,0.0,0.0,0.0,0.0,1,2008-12-02
21.4,27.8,17.3,67.0,0.0,8.5,3.1,7.6,0.0,0.0,0.0,0.0,1,2008-12-03
21.6,27.7,16.1,68.0,0.0,9.2,4.6,7.6,0.0,0.0,0.0,0.0,1,2008-12-04
21.2,26.6,16.9,66.0,0.0,6.9,4.8,9.4,0.0,0.0,0.0,0.0,1,2008-12-05
21.0,26.5,16.8,70.0,0.0,9.2,3.9,7.6,0.0,0.0,0.0,0.0,1,2008-12-06
21.8,28.2,17.0,68.0,0.0,6.9,3.0,5.4,0.0,0.0,0.0,0.0,1,2008-12-07
22.0,27.0,18.5,72.0,0.0,8.5,4.1,5.4,0.0,0.0,0.0,0.0,1,2008-12-08
21.8,26.1,19.5,79.0,0.0,4.8,3.9,5.4,0.0,0.0,0.0,0.0,1,2008-12-09
22.3,28.6,19.6,77.0,0.0,5.5,3.3,5.4,0.0,0.0,0.0,0.0,1,2008-12-10
22.3,28.7,16.8,67.0,0.0,7.7,3.9,5.4,0.0,0.0,0.0,0.0,1,2008-12-11
22.2,28.0,16.2,58.0,0.0,8.2,3.9,5.4,0.0,0.0,0.0,0.0,1,2008-12-12
21.3,26.5,17.0,66.0,0.0,8.5,3.3,5.4,0.0,0.0,0.0,0.0,1,2008-12-13
21.1,27.2,16.3,68.0,0.0,6.9,5.6,9.4,0.0,0.0,0.0,0.0,1,2008-12-14
20.6,26.2,16.5,70.0,0.0,8.5,4.8,9.4,0.0,0.0,0.0,0.0,1,2008-12-15
21.1,27.0,15.9,63.0,0.0,8.5,5.7,9.4,0.0,0.0,0.0,0.0,1,2008-12-16
20.2,25.8,17.0,69.0,0.0,6.3,5.6,9.4,0.0,0.0,0.0,0.0,1,2008-12-17
20.6,25.9,15.8,71.0,0.0,6.3,4.1,7.6,0.0,0.0,0.0,0.0,1,2008-12-18
20.8,27.1,16.1,74.0,0.0,6.9,4.1,7.6,0.0,0.0,0.0,0.0,1,2008-12-19
21.3,27.5,15.6,61.0,0.0,8.5,3.0,7.6,0.0,0.0,0.0,0.0,1,2008-12-20
19.9,27.9,16.0,64.0,0.0,6.0,4.1,5.4,0.0,0.0,0.0,0.0,1,2008-12-21
21.2,28.3,13.9,45.0,0.0,6.3,4.6,9.4,0.0,0.0,0.0,0.0,1,2008-12-22
20.7,27.3,14.8,56.0,0.0,6.9,4.3,9.4,0.0,0.0,0.0,0.0,1,2008-12-23
21.3,27.5,15.9,69.0,0.0,6.3,4.8,9.4,0.0,0.0,0.0,0.0,1,2008-12-24
21.7,28.4,16.1,64.0,0.0,6.3,4.3,7.6,0.0,0.0,0.0,0.0,1,2008-12-25
21.0,27.2,17.0,62.0,0.0,6.6,4.1,7.6,0.0,0.0,0.0,0.0,1,2008-12-26
21.4,28.6,15.0,48.0,0.0,6.6,2.6,3.5,0.0,0.0,0.0,0.0,1,2008-12-27
20.7,28.1,14.6,53.0,0.0,8.5,3.1,7.6,0.0,0.0,0.0,0.0,1,2008-12-28
20.2,28.1,14.4,48.0,0.0,6.3,4.3,7.6,0.0,0.0,0.0,0.0,1,2008-12-29
19.7,27.9,14.1,57.0,0.0,6.3,3.9,5.4,0.0,0.0,0.0,0.0,1,2008-12-30
20.1,27.6,14.0,58.0,0.0,6.3,3.5,5.4,0.0,0.0,0.0,0.0,1,2008-12-31
20.5,29.0,14.3,48.0,0.0,8.5,5.7,9.4,0.0,0.0,0.0,0.0,1,2009-01-01
20.0,26.4,15.8,57.0,0.0,7.4,4.1,5.4,0.0,0.0,0.0,0.0,1,2009-01-02
20.5,27.4,15.3,63.0,0.0,6.3,4.6,7.6,0.0,0.0,0.0,0.0,1,2009-01-03
19.9,27.4,15.0,64.0,0.0,6.0,4.3,7.6,0.0,0.0,0.0,0.0,1,2009-01-04
19.9,26.4,14.7,60.0,0.0,7.7,4.3,5.4,0.0,0.0,0.0,0.0,1,2009-01-05
20.1,27.5,14.2,61.0,0.0,5.3,4.3,7.6,0.0,0.0,0.0,0.0,1,2009-01-06
20.7,28.2,15.2,69.0,0.0,6.3,4.6,7.6,0.0,0.0,0.0,0.0,1,2009-01-07
20.2,24.4,18.0,83.0,0.0,4.8,5.7,7.6,1.0,0.0,0.0,0.0,1,2009-01-08
21.1,27.5,16.4,66.0,0.0,6.3,6.7,9.4,0.0,0.0,0.0,0.0,1,2009-01-09
20.9,27.4,16.2,62.0,0.0,6.3,7.8,14.8,0.0,0.0,0.0,0.0,1,2009-01-10
20.8,26.5,16.7,69.0,0.0,5.5,7.6,11.1,0.0,0.0,0.0,0.0,1,2009-01-11
21.9,27.1,15.8,53.0,0.0,6.3,8.9,11.1,0.0,0.0,0.0,0.0,1,2009-01-12
19.3,25.5,14.4,59.0,0.0,8.2,8.3,14.8,0.0,0.0,0.0,0.0,1,2009-01-13
18.5,23.4,15.4,72.0,0.25,4.0,5.7,7.6,1.0,0.0,0.0,0.0,1,2009-01-14
20.5,27.3,14.9,62.0,0.0,6.9,5.9,7.6,0.0,0.0,0.0,0.0,1,2009-01-15
20.4,26.9,15.8,62.0,0.0,6.3,5.9,11.1,0.0,0.0,0.0,0.0,1,2009-01-16
19.8,27.0,13.4,57.0,0.0,8.5,6.9,14.8,0.0,0.0,0.0,0.0,1,2009-01-17
19.7,26.1,12.9,59.0,0.0,6.3,4.1,7.6,0.0,0.0,0.0,0.0,1,2009-01-18
20.3,27.7,12.1,50.0,0.0,6.3,6.5,11.1,0.0,0.0,0.0,0.0,1,2009-01-19
20.2,27.6,13.2,57.0,0.0,6.3,5.7,9.4,0.0,0.0,0.0,0.0,1,2009-01-20
20.7,29.0,13.0,49.0,0.0,6.3,4.1,7.6,0.0,0.0,0.0,0.0,1,2009-01-21
21.8,29.5,15.4,46.0,0.0,6.3,4.8,7.6,0.0,0.0,0.0,0.0,1,2009-01-22
21.9,30.0,15.2,46.0,0.0,6.3,4.6,7.6,0.0,0.0,0.0,0.0,1,2009-01-23
22.2,30.2,14.5,40.0,0.0,6.3,5.2,7.6,0.0,0.0,0.0,0.0,1,2009-01-24
20.9,30.0,14.6,40.0,0.0,6.8,3.7,7.6,0.0,0.0,0.0,0.0,1,2009-01-25
22.4,31.0,15.2,56.0,0.0,6.3,3.5,5.4,0.0,0.0,0.0,0.0,1,2009-01-26
23.5,31.3,17.9,60.0,0.0,6.3,3.9,5.4,0.0,0.0,0.0,0.0,1,2009-01-27
24.0,31.4,19.8,60.0,0.0,6.3,3.1,7.6,0.0,0.0,0.0,0.0,1,2009-01-28
23.4,31.9,18.0,49.0,0.0,7.6,4.8,11.1,0.0,0.0,0.0,0.0,1,2009-01-29
22.9,31.6,15.9,38.0,0.0,5.5,4.1,7.6,0.0,0.0,0.0,0.0,1,2009-01-30
23.2,31.4,15.0,41.0,0.0,6.3,3.9,7.6,0.0,0.0,0.0,0.0,1,2009-01-31
23.3,31.4,15.3,40.0,0.0,6.3,3.1,5.4,0.0,0.0,0.0,0.0,1,2009-02-01
24.0,32.0,17.1,45.0,0.0,6.9,4.3,5.4,0.0,0.0,0.0,0.0,1,2009-02-02
24.0,31.5,18.0,45.0,0.0,6.3,5.7,9.4,0.0,0.0,0.0,0.0,1,2009-02-03
24.1,31.7,17.9,49.0,0.0,6.3,4.3,7.6,0.0,0.0,0.0,0.0,1,2009-02-04
23.9,31.2,17.9,46.0,0.0,6.3,5.0,7.6,0.0,0.0,0.0,0.0,1,2009-02-05
23.7,31.3,17.5,45.0,0.0,7.4,4.1,5.4,0.0,0.0,0.0,0.0,1,2009-02-06
23.3,30.4,16.4,45.0,0.0,6.3,5.2,7.6,0.0,0.0,0.0,0.0,1,2009-02-07
22.7,29.5,16.5,50.0,0.0,6.6,6.5,9.4,0.0,0.0,0.0,0.0,1,2009-02-08
22.8,29.7,16.2,48.0,0.0,6.3,5.7,9.4,0.0,0.0,0.0,0.0,1,2009-02-09
22.4,29.7,15.8,48.0,0.0,7.7,4.1,7.6,0.0,0.0,0.0,0.0,1,2009-02-10
23.4,32.0,15.6,42.0,0.0,6.3,1.9,3.5,0.0,0.0,0.0,0.0,1,2009-02-11
23.8,31.5,17.8,44.0,0.0,6.3,2.8,5.4,0.0,0.0,0.0,0.0,1,2009-02-12
24.2,32.1,17.5,45.0,0.0,6.3,1.9,5.4,0.0,0.0,0.0,0.0,1,2009-02-13
24.1,31.6,17.7,43.0,0.0,6.3,3.1,7.6,0.0,0.0,0.0,0.0,1,2009-02-14
24.3,31.9,17.9,41.0,0.0,6.3,2.8,5.4,0.0,0.0,0.0,0.0,1,2009-02-15
23.5,31.2,17.1,40.0,0.0,6.3,5.4,9.4,0.0,0.0,0.0,0.0,1,2009-02-16
22.5,30.1,16.3,45.0,0.0,6.3,7.8,14.8,0.0,0.0,0.0,0.0,1,2009-02-17
23.2,30.6,15.3,42.0,0.0,7.7,4.3,5.4,0.0,0.0,0.0,0.0,1,2009-02-18
23.6,31.5,17.3,38.0,0.0,7.7,5.4,9.4,0.0,0.0,0.0,0.0,1,2009-02-19
23.1,29.9,15.7,53.0,0.0,6.3,6.7,11.1,0.0,0.0,0.0,0.0,1,2009-02-20
24.7,31.6,18.1,56.0,0.0,6.3,5.7,7.6,0.0,0.0,0.0,0.0,1,2009-02-21
25.4,33.0,19.3,53.0,0.0,6.3,6.3,7.6,0.0,0.0,0.0,0.0,1,2009-02-22
26.1,33.5,19.2,46.0,0.0,6.3,5.0,7.6,0.0,0.0,0.0,0.0,1,2009-02-23
26.7,34.4,20.4,42.0,0.0,6.3,2.0,3.5,0.0,0.0,0.0,0.0,1,2009-02-24
27.6,34.9,21.9,43.0,0.0,6.3,3.9,9.4,0.0,0.0,0.0,0.0,1,2009-02-25
27.6,35.2,20.9,37.0,0.0,6.3,3.3,5.4,0.0,0.0,0.0,0.0,1,2009-02-26
27.3,34.9,20.4,31.0,0.0,6.6,3.9,9.4,0.0,0.0,0.0,0.0,1,2009-02-27
26.4,35.1,18.9,30.0,0.0,6.3,2.0,3.5,0.0,0.0,0.0,0.0,1,2009-02-28
27.6,35.5,20.1,30.0,0.0,6.3,1.9,3.5,0.0,0.0,0.0,0.0,1,2009-03-01
27.6,35.5,20.1,30.0,0.0,6.3,1.9,3.5,0.0,0.0,0.0,0.0,1,2009-03-02
26.5,34.1,19.6,34.0,0.0,6.3,4.6,7.6,0.0,0.0,0.0,0.0,1,2009-03-03
26.7,35.1,18.9,30.0,0.0,6.3,3.9,7.6,0.0,0.0,0.0,0.0,1,2009-03-04
26.5,35.1,20.9,39.0,0.0,6.3,3.1,5.4,0.0,0.0,0.0,0.0,1,2009-03-05
26.9,35.2,21.2,39.0,0.0,6.3,3.0,5.4,0.0,0.0,0.0,0.0,1,2009-03-06
27.2,35.5,19.9,32.0,0.0,6.3,3.7,7.6,0.0,0.0,0.0,0.0,1,2009-03-07
25.9,33.3,20.1,29.0,0.0,6.3,3.5,7.6,0.0,0.0,0.0,0.0,1,2009-03-08
24.1,31.1,17.3,40.0,0.0,4.8,8.1,13.0,0.0,0.0,0.0,0.0,1,2009-03-09
22.4,27.0,18.9,62.0,0.0,6.3,8.9,11.1,0.0,0.0,0.0,0.0,1,2009-03-10
24.4,30.5,19.4,65.0,0.0,5.5,9.1,11.1,0.0,0.0,0.0,0.0,1,2009-03-11
25.0,31.7,20.3,56.0,0.51,5.5,2.4,5.4,1.0,0.0,1.0,0.0,1,2009-03-12
25.7,33.0,19.4,40.0,2.03,6.3,3.3,5.4,0.0,0.0,0.0,0.0,1,2009-03-13
26.2,32.7,20.3,51.0,0.0,7.7,2.4,5.4,0.0,0.0,0.0,0.0,1,2009-03-14
24.3,32.0,18.8,61.0,13.97,4.8,1.9,3.5,1.0,0.0,1.0,0.0,1,2009-03-15
24.7,32.5,17.5,48.0,0.0,6.3,1.3,3.5,0.0,0.0,0.0,0.0,1,2009-03-16
25.8,33.9,19.5,47.0,0.0,6.3,1.5,5.4,0.0,0.0,0.0,0.0,1,2009-03-17
26.2,33.4,21.0,42.0,0.0,7.7,2.6,7.6,0.0,0.0,0.0,0.0,1,2009-03-18
26.9,34.1,20.5,34.0,0.0,6.3,1.3,3.5,0.0,0.0,0.0,0.0,1,2009-03-19
27.3,34.0,21.6,46.0,0.0,6.3,3.1,3.5,0.0,0.0,0.0,0.0,1,2009-03-20
27.0,33.5,23.0,50.0,0.0,6.3,1.3,3.5,0.0,0.0,0.0,0.0,1,2009-03-21
26.5,33.6,21.5,51.0,0.0,6.3,2.8,5.4,0.0,0.0,0.0,0.0,1,2009-03-22
26.4,32.5,20.9,46.0,0.0,5.5,3.1,5.4,0.0,0.0,0.0,0.0,1,2009-03-23
24.1,28.9,21.9,65.0,0.0,4.8,2.4,5.4,1.0,0.0,1.0,0.0,1,2009-03-24
25.2,30.8,21.0,55.0,0.0,6.3,0.7,3.5,0.0,0.0,0.0,0.0,1,2009-03-25
26.5,32.2,20.5,51.0,0.0,6.3,1.5,3.5,0.0,0.0,0.0,0.0,1,2009-03-26
27.3,33.6,21.5,47.0,0.0,4.8,3.0,5.4,0.0,0.0,0.0,0.0,1,2009-03-27
27.2,33.5,21.4,49.0,0.0,6.3,3.1,5.4,0.0,0.0,0.0,0.0,1,2009-03-28
27.1,33.9,21.4,43.0,0.0,6.3,2.0,3.5,0.0,0.0,0.0,0.0,1,2009-03-29
27.5,34.4,20.2,39.0,0.0,6.3,2.2,3.5,0.0,0.0,0.0,0.0,1,2009-03-30
27.5,34.6,21.1,39.0,0.0,6.3,2.0,3.5,0.0,0.0,0.0,0.0,1,2009-03-31
28.1,35.5,22.0,34.0,0.0,6.3,3.9,9.4,0.0,0.0,0.0,0.0,1,2009-04-01
27.7,35.7,21.7,37.0,0.0,6.3,4.1,9.4,0.0,0.0,0.0,0.0,1,2009-04-02
28.1,35.1,20.8,33.0,0.0,7.7,4.8,7.6,0.0,0.0,0.0,0.0,1,2009-04-03
28.4,35.6,21.2,30.0,0.0,6.3,5.6,9.4,0.0,0.0,0.0,0.0,1,2009-04-04
27.8,35.0,20.0,29.0,0.0,6.3,3.1,5.4,0.0,0.0,0.0,0.0,1,2009-04-05
28.9,37.0,22.7,44.0,0.0,6.3,3.9,7.6,0.0,0.0,0.0,0.0,1,2009-04-06
28.8,35.2,23.7,39.0,0.0,7.7,5.2,11.1,0.0,0.0,0.0,0.0,1,2009-04-07
27.8,34.5,23.2,44.0,0.0,4.8,3.3,7.6,0.0,0.0,0.0,0.0,1,2009-04-08
27.4,34.6,22.0,44.0,0.0,6.3,4.8,9.4,0.0,0.0,0.0,0.0,1,2009-04-09
26.7,33.6,20.5,43.0,0.0,7.7,5.0,7.6,0.0,0.0,0.0,0.0,1,2009-04-10
27.6,34.2,22.4,40.0,0.0,8.2,2.6,7.6,0.0,0.0,0.0,0.0,1,2009-04-11
27.7,33.4,23.7,42.0,0.0,6.9,3.5,5.4,0.0,0.0,0.0,0.0,1,2009-04-12
28.5,35.4,22.9,41.0,0.0,6.3,4.1,7.6,0.0,0.0,0.0,0.0,1,2009-04-13
28.1,34.9,22.4,43.0,0.0,6.9,5.6,7.6,0.0,0.0,0.0,0.0,1,2009-04-14
28.5,34.7,22.5,43.0,0.0,6.8,2.0,3.5,0.0,0.0,0.0,0.0,1,2009-04-15
28.6,35.4,23.4,46.0,0.0,6.9,3.0,5.4,0.0,0.0,0.0,0.0,1,2009-04-16
28.5,35.1,22.5,52.0,0.0,4.0,3.1,7.6,1.0,0.0,0.0,0.0,1,2009-04-17
29.8,36.3,23.4,47.0,0.0,6.6,5.7,11.1,0.0,0.0,0.0,0.0,1,2009-04-18
27.0,34.8,21.4,61.0,6.1,6.3,5.4,7.6,1.0,0.0,1.0,0.0,1,2009-04-19
26.0,33.6,21.1,63.0,13.97,6.3,5.7,7.6,0.0,0.0,0.0,0.0,1,2009-04-20
26.0,33.4,20.6,62.0,0.0,6.3,4.4,7.6,0.0,0.0,1.0,0.0,1,2009-04-21
24.3,33.2,20.6,71.0,2.03,4.5,5.7,9.4,1.0,0.0,1.0,0.0,1,2009-04-22
26.1,32.8,20.0,58.0,26.92,6.9,3.9,7.6,0.0,0.0,0.0,0.0,1,2009-04-23
26.5,34.4,22.6,59.0,0.0,6.9,3.7,7.6,1.0,0.0,1.0,0.0,1,2009-04-24
25.9,32.4,21.5,61.0,6.1,6.3,3.7,11.1,0.0,0.0,0.0,0.0,1,2009-04-25
27.5,33.2,22.5,50.0,0.0,6.9,1.5,3.5,0.0,0.0,0.0,0.0,1,2009-04-26
27.9,34.4,22.4,45.0,0.0,6.3,2.4,3.5,0.0,0.0,0.0,0.0,1,2009-04-27
27.9,34.3,23.0,52.0,0.0,6.3,3.1,7.6,0.0,0.0,0.0,0.0,1,2009-04-28
27.9,34.3,22.9,50.0,0.0,5.5,3.9,7.6,0.0,0.0,0.0,0.0,1,2009-04-29
28.0,34.2,22.7,58.0,0.0,5.5,3.1,7.6,0.0,0.0,0.0,0.0,1,2009-04-30
26.7,34.6,22.5,59.0,0.0,6.3,5.6,11.1,0.0,0.0,1.0,0.0,1,2009-05-01
28.8,35.7,22.4,53.0,0.0,6.3,3.0,7.6,0.0,0.0,0.0,0.0,1,2009-05-02
